original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,label
0.6221986633053126,11.128298707208003,11.595938993672283,57.587250490352496,6.924012580487058,37.14029812001418,0.6449395969379756,57.58970049037333,0.7243070599469161,1.1333558054608057,2.9107429578422708,53832.0827159689,-3.203426503814917e-16,1.0075777499081873,2.4195568686788262,3.9433226370285768,0.5602678025098069,2.0300522858472165,2.030675047252489,0.11427716808468345,3.8290454689438933,0.41179246844095385,2.1401599038037173,-0.0022055952226565203,263.7772075542969,1.0,0.4591721305756272,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,0
0.8313690904423754,23.60815160181699,24.562420587905724,358.084653049072,19.627087524228298,78.6955710056556,0.21976806415903877,358.08710304909323,0.8524079572521204,3.263264634637541,5.052432995247534,1402027.5636723242,-3.203426503814917e-16,0.8534108498307083,6.126045765660812,5.440210907714469,0.5802709319045741,4.309826938962628,4.5209227291249,0.19397999928148732,5.246230908432982,0.36596596480309584,4.380079346814686,-1.6365946905072988,6869.935120491532,1.0,0.6104868405845858,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,0
0.6244945715496037,7.4248666974319395,7.3259607190453,26.59965022649468,4.63678894702568,21.57869200320391,0.8112396899757115,26.602100226515514,0.8472620976948211,2.814121713461276,4.060399522581501,65622.59447792309,-3.203426503814917e-16,0.5624443594026012,3.3819294405535025,4.4077552698169535,0.3728969261788247,3.4426591794778725,3.468287768397224,1.6041864629486031,2.80356880686835,0.24344856911748014,3.4766964775649276,-0.37686785207835166,321.55071567981093,1.0,0.2355161710691191,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,0
0.5309731231606203,13.17530539204647,14.25118077182625,71.36880545302202,6.995733052609874,39.74703220188561,0.5569244426831383,71.37306144953064,0.7534500034716386,1.0416671739384913,3.3044858092943326,94882.21962829976,-3.203426503814917e-16,1.2446305481907574,2.4409393909260113,5.000395304635545,0.7006673827002062,2.221728241932417,2.2493602994087487,0.12947343023223287,4.8709218744033125,0.5160927874729162,2.378624493257073,0.030957610569249505,403.8183954680084,1.0,0.7217780989223573,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,0
0.8978415083789988,11.298296769848807,12.59769240019265,83.27921168239061,10.144079813954622,48.599729813109114,0.583575766764679,83.28133968064493,0.6656399509542572,1.713266629780197,3.682331942020069,157558.98646106446,-3.203426503814917e-16,1.1380577770313423,2.4136002031466854,4.424604774316502,0.621506468516435,2.7374663290825,2.789350963507853,0.09632315449309163,4.32828161982341,0.46320425584881003,2.8375816655670887,-0.2914701515866416,670.5704962797447,1.0,0.558147805902076,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,0
0.9682608435414046,13.693970938909368,15.289231773894521,137.57721513934425,13.259335852739865,51.10387581024838,0.37145595481408844,137.57934313759853,0.8136251226549269,0.9971926823244249,4.873795217780809,304227.5234301259,0.0005080455393704503,1.996213620492219,2.3227850595016704,6.472176154067969,1.1476537451331206,2.733692684847761,2.5623369639817954,-0.02810775443696725,6.500283908504937,0.8440254966063958,3.0677733242988148,0.39580115249451175,1294.7912775442396,0.9999381322115235,1.9381574740892384,3.9999219292899304,3.9028521838445956e-05,-3.903022992756659e-05,3.903364660980188e-05,3.9035355034923066e-05,-1.9518104634020505e-05,3.9035355034923066e-05,0.0006249055151274156,3.903364660980187e-05,0.9999804823224826,0.9999804823224826,0.999992192928993,0.9999869882149883,-1.6569476815587104e-06,3.315392886073723e-05,3.9035355034923066e-05,1.9999804823224825,0.9999219318525678,0.0006639408701620183,1.95181036230787e-05,0.9999609646449651,3.999960964644965,0.0006249055151274156,1.9517250411181235e-05,0
0.9305913023210783,12.682374817388535,13.522532676713697,115.72692906409736,11.802107697837645,44.14387563600259,0.38144860485801657,115.72905706235164,0.8638765531608144,0.5023232841072257,2.3861900325022827,69364.86724069368,0.08468841156320053,1.0378280691076216,2.4183511954717796,3.581780341623284,0.5806279559557139,1.4321533306234986,1.4195096402634397,-0.2926746704699987,3.8744550120932826,0.42486301981317676,1.5971628645731082,0.09870006347686086,295.2166327971714,0.9790416526121202,0.4998660535553958,3.966792391920929,0.10604343283790729,-0.056816209393849904,0.03242222959976004,0.006876256335747393,0.6494407446494457,0.006876256335747393,0.05927119537449945,0.006828830721030002,0.9965618718321263,0.9965618718321263,0.9986247487328506,0.9977079145547508,-0.47318447001444275,0.27039230786141544,0.006876256335747393,1.990076840029601,0.9735219263112163,0.12252605567893454,0.6494407446487312,0.9866387118617272,3.980153680059202,0.11564979934318749,0.009824621483876859,0
0.5735168212420639,15.223345935243264,14.919546688731906,92.65517199087705,8.730844969449013,53.066447568025254,0.5727305494964733,92.65729998913127,0.6430129946925981,2.2265519302205083,4.0300815734716355,226261.02892714064,-3.203426503814917e-16,0.9238885905565146,3.144912961756331,5.389365936589267,0.5606939864990312,3.1445413368398385,3.1752191419796882,0.3079786885284357,5.081387248060832,0.38553360711775403,3.2237821774414326,-0.25543739007699745,962.9661491503183,1.0,0.5046313084945441,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,0
0.5277249655392396,14.960966208161132,14.30483527113727,86.96064866234555,7.895275376635562,43.31896325867503,0.4981444357306455,86.96277666059986,0.7631119651509309,1.2518168055281653,2.771214318589938,92475.10419900529,-3.203426503814917e-16,0.8428610464469894,2.664230399268481,3.6196944386799075,0.47674727970359304,2.045763063788196,2.087934963603579,0.07405896995957184,3.5456354687203357,0.34543721774065067,2.1273862462970947,-0.3402038566965949,393.57372060508965,1.0,0.34062572777397515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,0
0.5975257526782837,12.41563023928583,13.281021018851717,63.89740358214243,7.418658803704526,43.3517470047803,0.6784586630198527,63.89953158039672,0.6536419758874571,1.81936837745309,4.1178484941425095,144414.48699378743,-3.203426503814917e-16,1.295986636813403,2.431984749110431,5.26049320064593,0.7202373872070175,2.9756852386593406,2.9867456533613463,0.23978161146423488,5.020711589181696,0.5290271661806337,3.101395662418446,-0.10586514099073109,614.6275524394772,1.0,0.7639524152928535,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,0
